Store_Code,StateName,City,Store_Name,Store_Address,Pincode,Mobile,Delivery By
139,Punjab,Ludhiana,Sankara - Ludhiana,"Sankara Eye Hospital, Vipul World, Village Bhanohar, Post Dhaka, Near Wadi Haveli, Ludhiana - Ferozepur Road, P.O Sathya Narayan District, Ludhiana, Punjab – 141101. 9888054563",141101,9888054563,DTDC
556,Punjab,Muktsar,Patiala Eye Hospital - Muktsar,"Ben franklin opticians, Patiala Eye Hospital, Behind Ajit Cinema, Bathinda Road, Muktsar. Punjab.",,,Bluedart
708,Punjab,Phagwara,Mitra Eye Hospital - Phagwara,"Ben franklin opticians, Mitra Eye Hospital, Patel Nagar, Hargobind Singh Nagar, Phagwara, Punjab.",,,Anjani
807,Punjab,Rajpura,Longia Eye Hospital - Rajpura,"Ben franklin opticians, Longia Eye Hospital, 54 and 55, Guru Nanak Colony, Rajpura, Punjab - 140401 Mob:- 7009820353",140401,7009820353,Bluedart
1212,Punjab,Sirhind,Sai Kripa Eye And Children Hospital - Sirhind,"Ben franklin opticians, Sai Kripa Eye And Children Hospital, Near HDFC Bank, Bassi Road, Disst, Sirhind, Punjab - 140406. Mob - 8712612168",140406,8712612168,Bluedart
1313,Punjab,Zirakpur,Atmos Eye And Retina Centre - Zirakpur,Atmos Eye And Retina Centre SCO 27-28 FF Apples Height VIP Road Zirakpur Mohali Punjab India 140603,140603,,Bluedart
1126,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
314,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
352,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
353,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
410,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
422,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
423,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
478,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
493,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
513,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
552,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
595,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
599,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
640,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
645,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
715,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
932,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
952,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
965,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
980,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
988,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1003,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1042,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1119,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1125,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1134,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1151,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1185,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1302,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1303,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1304,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1301,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
471,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1310,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1370,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1147,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
559,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
1385,Rajasthan,Jaipur,Fitting Centre,"Ben Franklin Opticians, AB - 456, Nirman Nagar, Ajmer Road, Shyam Nagar, Jaipur Rajasthan - 302019, Mob:- 7073846555 / 9929047931. (BULK)",302019,7073846555,Verma
219,Tamil Nadu,Centre,Ramana Eye Centre,"Ben Franklin Opticians, Ramana eye centre, Thiru Apartments, New No: 16 / Old No: 45, 3rd Main Road, RA Puram, Behind Madras ENT Hospital, Alwarpet, Chennai - 28, Mobile : 8939844039.",,8939844039,Bluedart
1171,Tamil Nadu,Chennai,Ammayi Eye Hospital - Chennai,"ben franklin opticians, Ammayi Eye Hospital, New 80, 7th Avenue, Ashok Nagar, Chennai, Tamil Nadu",,,Bluedart
1299,Tamil Nadu,Chennai,Anil Chandra Eye Clinic - Chennai,"ben franklin opticians, Dr Anil Chandra Eye Clinic, Gandhinagar, 2nd Main Road, Adyar, Chennai, Tamilnadu - 600020",600020,,Bluedart
1238,Tamil Nadu,Chennai,Eyewell Hospital - Chennai,"ben franklin opticians, Eyewell Hospital, 1st Floor, No 40/129 A, Shivani Towner, East Coast Road, Chennai, Tamil Nadu",,,Bluedart
693,Tamil Nadu,Chennai,NJK Pharmacy Pvt Ltd - Chennai,"ben franklin opticians, NJK Pharmacy Pvt Ltd, Sree Balaji Medical College and Hospital, #7, Works Road, Chromepet, Chennai, Tamil Nadu.",,,Bluedart
154,Tamil Nadu,Chennai,Premier Eye Care Mylapore,"Ben Franklin Opticians, Premier Eye Care and Surgical Center, 29, LUZ Avanue, 1st Street, Abiramapuram, Mylapore, Chennai, Tamilnadu, India. Phone : 044–24995553, Mobile : +91–8939844038.",,8939844038,Bluedart
922,Tamil Nadu,Chennai,Vijaya Hospital - Chennai,"ben franklin opticians, Vijaya Hospital, No-434, NSK Salai, Vadapalani, Chennai, TamilNadu",,,Bluedart
1292,Tamil Nadu,Chennai,VNS Opticals Aditya Kamaraj Hospital - Chennai,"ben franklin opticians, VNS Opticals, C/o Aditya Kamaraj Hospital, Number 36, 1st Main Road, Alwar Thiru Nagar Annexe, Chennai, Tamil Nadu",,,Bluedart
320,Tamil Nadu,StateID,Abirami Eye Hospital - Erode,"Ben Franklin Opticians, Abirami eye hospital 37, E.V.N Road Erode, TamilNadu, PH- 0424-2255802",,,Bluedart
516,Tamil Nadu,StateID,Gunam Super Speciality Hospital - Hosur,"ben franklin opticians, Gunam Super Speciality Hospital, #35, Tank Street, Survey no. 120/2B2, Opp. to Govt Hospital, Denkanikotta Road, Hosur, Tamil Nadu.",,,Bluedart
89,Tamil Nadu,StateID,Sankara - Coimbatore,"Sankara Eye Centre, Sathy Road, Coimbatore, Tamilnadu, India. Phone : NA, Mobile :91–8939844033.",,8939844033,Bluedart
108,Tamil Nadu,StateID,Sankara - Coimbatore City Centre,"Sankara Eye Centre, No. 2A & 2B II floor, Srivari Kikani Centre, Krishna Swamy Mudaliar Road, R.S.Puram, Coimbatore, Tamilnadu, India. Phone : 0422–4351515, Mobile : +91–8939844034.",,8939844034,Bluedart
92,Tamil Nadu,StateID,Sankara - Krishnan koil,"Sankara Eye Centre, Madurai-Rajapalayam Highway, Krishnankoil, Tamilnadu, India. Phone : 0456–3289242, Mobile : +91–8939844035.",,8939844035,Bluedart
15,Telangana,Hyderabad,Basheer Bagh,"Ben Franklin Opticians, Eye Centre, # 3-6-69/2&C, Avanthi Nagar Colony, Near Sky Line Theatre, Opp : Talwalkar Fitness Centre, Basheer Bagh, Hyderabad, Telangana, India. Phone : 040–23266922, Mobile : +91–9246834375.",,9246834375,Bluedart
583,Telangana,Hyderabad,Neo Vision Eye Care - Habsiguda,"ben franklin opticians, Neo Vision Eye Care & Laser Centre, 7-102/7, 1st floor, Sandhya Enclave, Habsiguda, Hyderabad.",,,Bluedart
1197,Telangana,Hyderabad,Bhagyalatha Hospital - Hyderabad,"ben franklin opticians, Bhagyalatha Hospital, Gate 2, #4-12-235, Bhagyalatha Colony, Shivajayam Temple Road, Vanasthalipuram, Hyderabad, Telangana",,,Bluedart
1037,Telangana,Hyderabad,Eye Store Medivision Kukatpally - Hyderabad,"Eye Store, C/o Medivision Eye and Health Care Centre, MIG 332, Road No.4, First Phase, Opposite Merit Care Hospital, kukatpally, Hyderabad, Telangana",,,Bluedart
1036,Telangana,Hyderabad,Eye Store Medivision M J Bros - Hyderabad,"Eye Store, C/o Medivision Eye Care Centre, H.No.10-3-304/5, Almas Plaza, Humayun Nagar, Hyderabad, Telangana",,,Bluedart
1035,Telangana,Hyderabad,Eye Store Medivision Masab Tank - Hyderabad,"Eye Store, C/o Medivision Eye and Healthcare Centre, H.No.10-3-304/1 To 4, Plot No.105, Near NMDC, Humayunnagar, Hyderabad, Telangana",,,Bluedart
1189,Telangana,Hyderabad,Pristine Eye Hospital - Hyderabad,"ben franklin opticians, Pristine Eye Hospital, HUDA Techno Enclave, 25, Survey No - 64, Summit Space, Madhapur Huda Enclave, Hyderabad, Telangana",,,Bluedart
1019,Telangana,Hyderabad,Ramesh Lasik And Laser Centre - Hyderabad,"ben franklin opticians, Ramesh Lasik And Laser Centre, #3-6-273 And 274, Apurupa L N Chamber, Himayath Nagar, Hyderabad, Telangana",,,Bluedart
1249,Telangana,Hyderabad,Saijyothi Eye Hospital - Hyderabad,"ben franklin opticians, Saijyothi Eye Hospital, II Nd Floor, Vaishnavi Lamani Arcade, Survey No 158 And 160 Part, Kompally Village, Hyderabad, Telangana",,,Bluedart
1154,Telangana,Hyderabad,Sankara Eye Hospital - Hyderabad,"Sankara Eye Hospital, SY No.188/2, Rajendranagar, Narsingi Village, Ranga Reddy District, Hyderabad, Telangana",,,Bluedart
1143,Telangana,Hyderabad,Tiranga Eye Services - Hyderabad,"ben franklin opticians, Tiranga Eye Services, Opp. Surabhi Enclave, Venkusa Estates, Kowkoor, Hyderabad, Telangana",,,Bluedart
1256,Telangana,Hyderabad,Yashoda Healthcare Services Private Limited - Hyderabad,"ben franklin opticians, Yashoda Healthcare Services Private Limited, Survey No. 41/14, JNTU To Hitech City Road, Khannamet Village, Sharilingampally, Hyderabad, Rangareddy, Telangana",,,Bluedart
1358,Telangana,Hyderabad,Indo US Eye Hospital - Malakpet,"ben franklin opticians, Indo US Eye Hospital, 16-2-661/3, Judges Colony, New Malakpet, Hyderabad, Telangana",,,Bluedart
1359,Telangana,Hyderabad,Rishab Eye Centre - Rampally,"Ben Franklin, Rishab Eye Care Centre, Astra Arcade, Bearing No: 12-42/4, Plot No: 30, Sy No: 146 & 147, Balaji Enclave, Nagaram Village, Medchal Mandal, Malkajgiri Dist, Telangana - 500094.",500094,,Bluedart
1216,Telangana,Hyderabad,Indo US Eye Hospital - Towlichowki,"Ben franklin, Indo US Eye Hospital, 9-4-137/1, Samtha Colony, Seven Tomb Road, Shaikpet Mandal, Towlichowki, Hyderabad - 500008.",500008,,Bluedart
137,Telangana,Karimnagar,Dr.Hari Kishan Eye Institute,"Ben Franklin Opticians, Dr.Hari Kishan Eye Institute Kalyan Hospitals, Near Kaman, Hyderabad Road, Karimnaga. Telangana, India. Phone : 0878–2235010, Mobile : +91–9642995010.",,9642995010,Bluedart
76,Telangana,Karimnagar,Karimnagar,"Ben Franklin Opticians, Sri Chandra Hospital, H.No.3-4-261, 263, Savaran Street, Civil Hospital Road, Opp Med Plus, Karimnagar, Telangana, India. Phone : 0878–2245010, Mobile : +91–9032003211.",,9032003211,Bluedart
1240,Telangana,Kodurpaka,BCM Trust - Kodurpaka,"ben franklin opticians, BCM Trust, Plot no:279 & 280, Kodurpaka(V), Boinpally(M), Rajanna Sircilla (Dis.), Telangana",,,Bluedart
1142,Telangana,Mahbubnagar,Keerthi Eye Care - Mahbubnagar,"ben franklin opticians, Keerthi Eye Care, C/O Navodaya Institute Of Medical Sciences, Opp: DCC Bank, Telangana Chowrasta, Near Mahbubnagar Bus Stand, Mahbubnagar, Telangana",,,Bluedart
527,Telangana,Mahbubnagar,Ram Reddy Lions Eye Hospital - Mahbubnagar,"ben franklin opticians, M Ram Reddy Lions Eye Hospital, Yenugonda, Mahabubnagar, Telangana",,,Bluedart
529,Telangana,Mancherial,Chandana Eye Hospital - Mancherial,"ben franklin opticians, Chandana Eye Hospital, Market Road, Mancherial. Telangana",,,Bluedart
839,Telangana,Mancherial,Dr Badri Narayana Eye Hospital - Mancherial,"ben franklin opticians, Dr Badri Narayana Eye Hospital, HNo 7-256, RP Road, Near Water Tank, Mancherial,Telangana.",,,Bluedart
85,Telangana,Nalgonda,Miryalguda,"Ben Franklin Opticians, Akshay Eye Hospital, H.No.13-80, Lalitha Takies Rd, Miryalaguda, Nalgonda, Telangana, India. Phone : NA, Mobile : +91–9030007940.",,9030007940,Bluedart
3,Telangana,Ramanthpur,Ramanthpur,"Ben Franklin Opticians, Sri Madhavi Eye Hospital, 4-106/C, Sai Chitra Nagar, Lane Beside HPS, Ramanthapur, Hyderabad, Telangana, India. Phone : 040–27033230, Mobile : +91–9032003230.",,9032003230,Bluedart
262,Telangana,Secunderabad,Rishab Eye Centre - Secunderabad,"Ben Franklin Opticians, Rishab Eye Centre, 35-60/1, G.K.Colony, Near Neredmet X Road, Sainikpuri, secunderabad, Phone : NA, Mobile : +91–9248000296.",,9248000296,Bluedart
359,Uttar Pradesh,Agra,Agarwal Eye Care Hospital,"Ben Franklin Opticians, Agarwal Eye Care Hospital, # 72-A, Professor’s Colony, Hari Parvat, Agra - 282002, Uttar Pradesh, India, Phone : 0562-4043735, Mobile : 7518204848,",282002,7518204848,Verma
554,Uttar Pradesh,Agra,Laser Sight India Pvt Ltd - Agra,"Ben franklin opticians, Laser Sight India Private Limited, 215, Manas Nagar, Shahganj Bodla Road, Agra, Uttar Pradesh - 282010",282010,,Verma
553,Uttar Pradesh,Agra,Netra Bhawan - Agra,"Ben franklin opticians, Netra Bhawan, Bunglow No-1, Wazirpura Road, Suor Sadan, Sanjay Place, Agra. Uttar Pradesh - 282002",282002,,Verma
1099,Uttar Pradesh,Aligarh,Ahuja Eye Centre - Aligarh,"Ben franklin opticians, Ahuja Eye Centre, H.No- 3/266A (New H.No-1093), Marris Road Crossing, Laxmibai Marg, Aligarh, Uttar Pradesh 202001, Mob:- 7032892467",202001,7032892467,Verma
363,Uttar Pradesh,Aligarh,Anand Eye Care - Aligarh,"Ben Franklin Opticians, Anand Eye Centre, Ganga Jawahar Colony, Ramghat Road, Aligarh, Uttar Pradesh, 202001 , India. Mobile : 7380650399.",202001,7380650399,Verma
537,Uttar Pradesh,Aligarh,Gogi Eye Clinic - Aligarh,"Ben franklin opticians, Gogi Eye Clinic, Vikram Colony, Ramghat Road, Begpur, Aligarh, Uttar Pradesh 202001, Mob:- 7991282803",202001,7991282803,Verma
412,Uttar Pradesh,Aligarh,Prakash Netralaya - Aligarh,"Ben franklin Opticians, HIG 06, Avantiak Phase - 2, Ramghat Road, Aligarh. UP 202001 - Mob:- 7380650400",202001,7380650400,Verma
505,Uttar Pradesh,Bareilly,Eye Nova Hospital - Bareilly,"Ben franklin opticians, A-5, Ekta Nagar, Opp Care Hospital, Stadium Road, Bareilly - 243001. UP Mob - 7518204859",243001,7518204859,Verma
1063,Uttar Pradesh,Bareilly,Focus Multispeciality Centre Llp - Bareilly,"Ben franklin opticians, Focus Multispeciality Centre Llp, 116 D, Gulmohar Park, Near Jhulelal Dwar Delapeer Talaab, Rajendra Nagar, Bareilly, Uttar Pradesh 243122 Mob - 9154085829",243122,9154085829,Verma
842,Uttar Pradesh,Dadri,I Care Eye Hospital And PG Institute - Dadri,"Ben Franklin Opticians I Care eye hospital & Post Graduate Institute Khasra no 517, Village Nagla Chamru, Near Mahender Dairy & Near Luharli toll tax Near Sikandrabad Dadri Uttar Pradesh - 203207 Mob- 7253062616, 9154756003",203207,7253062616,Bluedart
1308,Uttar Pradesh,Etah,Sri Ramesh Chandra Sampoorna Netra Chikitsalya - Etah,"Ben franklin opticians, Sri Ramesh Chandra Sampoorna Netra Chikitsalya, 91 Aruna Nagar Etah Uttar Pradesh - 207001 Mob:- 9536964221",207001,9536964221,Bluedart
896,Uttar Pradesh,Faizabad,Sunayan Eye Hospital - Faizabad,"Ben franklin opticians, Sunayan Eye Hospital, 3/7/37, Teli tola, Durga Vihar Colony, Faizabad, Opp ICICI Bank, Uttar Pradesh - 224001 Mob - 8008698968",224001,8008698968,Bluedart
1207,Uttar Pradesh,Ghaziabad,Vedanta Netralya - Ghaziabad,"Ben Franklin Opticians, Vedanta Netralya, C-16, Raj Nagar, Opposite Yes Bank, Ghaziabad, Uttar Pradesh - 201002",201002,,Delivery boy
1329,Uttar Pradesh,Gurushaiganj,Dixit Netra Chikitsalaya - Gurushaiganj,"Ben franklin opticians, Dixit Netra Chikitsalaya, Seemant Nagar, Gurushaiganj, Gadana Pur Chaudhari, Kannauj, Uttar Pradesh - 209725",209725,,Bluedart
1206,Uttar Pradesh,Hapur,Vedanta Netralya - Hapur,"Ben Franklin Opticians - Fitting Lab House no 97/1 Old mohanpuri, Opp: Dirty-Drain Near Atta Chakki, MEERUT Uttarpradesh - 250002 Mob- 8755371546 / 9000020494 (BULK)",250002,8755371546,Verma
1369,Uttar Pradesh,Jhansi,Vimla Rathore Netra,"Ben franklin opticians, 30A rathore Netra Kendra, Allahabad bank, chauraha, near ckc college,Jhansi Uttar Pradesh Pin-284120 Mobile number. 9097929112",284120,9097929112,Bluedart
721,Uttar Pradesh,Kanpur,Kannika Hospital - Kanpur,"Ben franklin Opticians, Sankara Eye Hospital, Sri Kanchi Kamakoti Medical Trust, Village Panau Purwa, Amiliha, Tatyaganj Post, Kanpur Nagar Dist.Kanpur 209217 (BULK)",209217,,Verma
234,Uttar Pradesh,Kanpur,Khairabad Eye Hospital - Kanpur,"Ben franklin Opticians, Sankara Eye Hospital, Sri Kanchi Kamakoti Medical Trust, Village Panau Purwa, Amiliha, Tatyaganj Post, Kanpur Nagar Dist.Kanpur 209217 (BULK)",209217,,Verma
287,Uttar Pradesh,Kanpur,Sankara - Kanpur,"Ben franklin Opticians, Sankara Eye Hospital, Sri Kanchi Kamakoti Medical Trust, Village Panau Purwa, Amiliha, Tatyaganj Post, Kanpur Nagar Dist.Kanpur 209217 (BULK)",209217,,Verma
910,Uttar Pradesh,Kanpur,Sankara Eye Hospital,"Ben franklin Opticians, Sankara Eye Hospital, Sri Kanchi Kamakoti Medical Trust, Village Panau Purwa, Amiliha, Tatyaganj Post, Kanpur Nagar Dist.Kanpur 209217 (BULK)",209217,,Verma
985,Uttar Pradesh,Kanpur,Sankara Eye Hospital,"Ben franklin Opticians, Sankara Eye Hospital, Sri Kanchi Kamakoti Medical Trust, Village Panau Purwa, Amiliha, Tatyaganj Post, Kanpur Nagar Dist.Kanpur 209217 (BULK)",209217,,Verma
1011,Uttar Pradesh,Kanpur,Sankara Eye Hospital,"Ben franklin Opticians, Sankara Eye Hospital, Sri Kanchi Kamakoti Medical Trust, Village Panau Purwa, Amiliha, Tatyaganj Post, Kanpur Nagar Dist.Kanpur 209217 (BULK)",209217,,Verma
836,Uttar Pradesh,Kanpur,Sankara Eye Hospital,"Ben franklin Opticians, Sankara Eye Hospital, Sri Kanchi Kamakoti Medical Trust, Village Panau Purwa, Amiliha, Tatyaganj Post, Kanpur Nagar Dist.Kanpur 209217 (BULK)",209217,,Verma
814,Uttar Pradesh,Khurja,Drishti Optical A Unit Of Ishwar Charitable Trust - Khurja,"Drishti Optical A Unit Of Ishwar Charitable Trust, I Care Hospital Khurja, Bulandsahar Near Gas Godown Uttar Pradesh - 203131",203131,,Bluedart
1165,Uttar Pradesh,Kosikala,Mahatma Gandhi,Ben franklin opticians Mahatma Gandhi chikitsalaya Nagar Palika Parishad kosikalan Mathura Uttar Pradesh 281403 Mob - 8712690816,281403,8712690816,Bluedart
220,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
401,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
591,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
701,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
925,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
964,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
1057,Uttar Pradesh,Lucknow,Eyegear Lucknow,"Ben franklin opticians Fitting centre -39, Lucknow 559kha 70A shrinagar, singar nagar, Alambagh Lucknow Pincode- 226005, Mob - 8896208545 (BULK)",226005,8896208545,Verma
